EFRWT	CDT
yyDOT	yyDOT

B	IN
SWPW	NN
FL	POS
DBR	NN
HTBRR	VB
F	COM
H	H
HCLXH	NN
HITH	AUX
KIFLWN	JJ
yyCM	yyCM
W	CC
DWQAQIS	NNP
HWBS	NNP
yyDOT	yyDOT

ABL	CC
H	H
NWSXH	NN
BEINH	RB
EWMDT	VB
yyDOT	yyDOT

LKN	CC
IEWRRW	yyELPS
MIDH	NN
GDWLH	yyELPS
FL	POS
SQRNWT	JJT
H	REL
MWFLIM	JJT
H	REL
XDFIM	yyELPS
FL	POS
QLIPWRNIH	yyELPS
yyCM	yyCM
FL	POS
JQSS	NNP
yyCM	yyCM
FL	POS
PLWRIDH	yyELPS
yyCM	yyCM
FL	POS
AILINWI	NNP
W	CC
FL	POS
MIFIGN	NNP
yyDOT	yyDOT

M	IN
KL	DT
H	H
MWFLIM	NN
H	H
ALH	JJ
BWLJT	POS
AN	NNP
RICARDS	NNP
yyDOT	yyDOT

B	IN
GIL	NNT
85	yyELPS
HIA	AGR
RFAIT	yyELPS
LJEWN	yyELPS
L	IN
TWAR	yyELPS
H	H
PWLIJIQAIT	JJT
H	REL
BKIRH	yyELPS
BIWTR	MOD
B	IN
ARHUB	NNP
yyDOT	yyDOT

HIA	PRP
NBXRH	VB
HFBWE	RB
L	IN
MWFLT	NN
JQSS	JJ
yyCM	yyCM
M	IN
QC	NN
MERKT	NNT
H	H
BXIRWT	NN
H	H
MKWERT	yyELPS
W	ZVL
H	ZVL
DRMJIT	yyELPS
BIWTR	RB
FL	POS
0991	yyELPS
yyDOT	yyDOT

RICARDS	NNP
HGIEH	VB
LRAFWNH	RB
AL	IN
H	H
TWDEH	NN
H	H
LAWMIT	JJ
B	IN
ARHUB	NNP
yyCM	yyCM
KAFR	IN
HWZMNH	COM
LFAT	VB
AT	AT
H	H
NAWM	NN
H	H
MRKZI	JJ
B	IN
WWEIDT	NNT
H	H
MPLGH	NN
H	H
DMWQRJIT	JJ
yyCM	yyCM
ERB	NNT
H	H
BXIRWT	NN
L	IN
H	H
NFIAWT	NN
FL	IN
8891	CD
yyDOT	yyDOT

H	H
DMWQRJIM	yyELPS
HIW	AUX
B	ZVL
AWWIRT	yyELPS
AWPWRIH	JJT
yyCM	yyCM
W	yyELPS
HNIXW	JJT
F	REL
MWEMDM	JJT
DWQAQIS	JJT
LA	RB
ICJRK	yyELPS
APILW	MOD
LRWC	yyELPS
L	IN
H	HAM
BIT	yyELPS
H	H
LBN	yyELPS
yyDOT	yyDOT

HWA	PRP
IWKL	VB
LLKT	yyELPS
L	IN
FM	yyELPS
B	IN
NXT	yyELPS
yyCM	yyCM
BGLL	yyELPS
H	H
BWZ	yyELPS
W	ZVL
H	ZVL
LEG	yyELPS
F	REL
EWRR	yyELPS
H	H
IRIB	yyELPS
H	H
RPWBLIQAI	yyELPS
GWRG	yyELPS
BWF	NNP
yyDOT	yyDOT

RICARDS	JJT
HCXIQH	JJT
MILIWNI	CDT
AMRIQAIM	yyELPS
B	IN
NAWM	yyELPS
FZWR	JJT
EQICWT	JJT
LGLGNIWT	JJT
EL	IN
BWF	NNP
yyDOT	yyDOT

yyQUOT	yyQUOT
GWRG	yyELPS
H	H
MSKN	WDT
yyQUOT	yyQUOT
yyCM	yyELPS
AMRH	VB
RICARDS	ZVL
B	ZVL
H	ZVL
HGIH	JJT
H	REL
JQSANIT	JJT
H	REL
RKH	yyELPS
FL	POS
HIA	AGR
yyCM	WDT
yyQUOT	yyQUOT
HWA	yyELPS
LA	RB
AFM	yyELPS
yyCM	yyCM
HWA	PRP
NWLD	VB
EM	IN
RGL	NNT
KSP	NN
B	IN
H	H
PH	NN
yyQUOT	yyQUOT
yyDOT	yyDOT

ZH	PRP
HIH	AUX
RMZ	NN
HN	MOD
L	IN
HIWTW	AUX
BN	NN
JWBIM	JJ
yyCM	yyCM
W	CC
HN	MOD
L	IN
IKWLTW	yyELPS
IWCAT	yyELPS
H	H
DWPN	JJT
LHGID	yyELPS
AT	AT
H	H
DBRIM	NN
H	H
LA	MOD
yyDASH	yyDASH
NKWNIM	JJ
B	IN
H	H
ZMN	NN
H	H
LA	MOD
yyDASH	yyDASH
NKWN	JJ
W	CC
B	IN
H	H
MQWM	NN
H	H
LA	MOD
yyDASH	yyDASH
NKWN	JJ
yyDOT	yyDOT

BWF	NNP
JEN	VB
L	IN
IMIM	NN
KI	COM
H	REL
HTQPH	yyELPS
HHIA	JJT
NSKH	JJT
B	IN
HWA	AGR
AT	AT
H	ZVL
NXIFWT	yyELPS
LHFIB	yyELPS
L	IN
H	HAM
DMWQRJIM	yyELPS
B	ZVL
MTQPT	JJT
NGD	IN
yyCM	yyELPS
F	REL
ZKR	yyELPS
TWQPNWTH	JJT
MEWRR	yyELPS
ED	IN
EKFIW	yyELPS
AI	MOD
yyDASH	yyDASH
NWXWT	JJ
NIKRT	JJ
BIN	IN
MFQIPIM	NN
PWLIJIM	JJ
yyDOT	yyDOT

MAZ	RB
HITH	AUX
RICARDS	VB
DMWT	NN
FNWIH	JJ
B	IN
MXLWQT	NN
yyDOT	yyDOT

KAFR	IN
HXLIJH	VB
LHTMWDD	VB
EL	IN
MWEMDWT	NN
MPLGTH	JJ
L	IN
MWFL	NNP
yyCM	yyCM
HTIICBW	VB
NGD	IN
HIA	PRP
FNI	CDT
DMWQRJIM	CDT
AXRIM	NN
yyCM	yyCM
F	REL
HPICW	VB
IDIEWT	NN
KI	COM
HIA	PRP
HFTMFH	VB
B	IN
H	H
EBR	NN
B	IN
SMIM	NN
yyDOT	yyDOT

RICARDS	JJT
LA	RB
JMNH	ZVL
AT	AT
IDH	yyELPS
B	IN
H	HAM
CLXT	yyELPS
yyDOT	yyDOT

HIA	PRP
AMNM	RB
ICAH	VB
MN	IN
H	H
MERKH	NN
H	H
DMWQRJIT	JJ
B	IN
NICXWN	NN
yyCM	yyCM
ABL	CC
GM	MOD
B	IN
FN	NNP
W	CC
EIN	NNP
yyDOT	yyDOT

AIF	NNT
B	ZVL
JQSS	JJT
LA	RB
PIQPQ	ZVL
F	COM
IRIBH	JJT
H	REL
RPWBLIQAI	yyELPS
yyCM	yyCM
QLIIJWN	yyELPS
WILIAMS	NNP
yyCM	yyCM
XWWAI	NNP
W	CC
AIF	NNT
NPJ	NN
yyCM	yyCM
IBIS	VB
AWT	AT
HIA	PRP
B	IN
QLWT	NN
yyDOT	yyDOT

HWA	PRP
HWPIE	VB
B	IN
TFDIRI	NNT
H	H
BXIRWT	NN
FL	POS
HWA	PRP
RKWB	VB
EL	IN
SWS	NN
yyCM	yyCM
EM	IN
MGBET	NNT
RXBT	NNT
TITWRT	NN
yyCM	yyCM
W	CC
PRJ	NN
EL	IN
NIMI	NNT
H	H
MACIZMW	NN
H	H
JQSNI	JJ
yyDOT	yyDOT

HWA	PRP
GM	RB
HTXIL	VB
LMEWD	VB
MEIDWT	NN
MILWLIWT	JJ
FERWRIITIWT	JJ
yyDOT	yyDOT

HWA	PRP
IEC	VB
L	IN
H	H
NFIM	NN
yyCM	yyCM
F	REL
AM	HAM
HN	AGR
NWPLWT	ZVL
QRBN	yyELPS
L	IN
AWNS	AGR
W	ZVL
HN	AGR
XSRWT	JJT
AWNIM	NN
yyCM	yyCM
yyQUOT	yyQUOT
MWJB	VB
LFTWQ	yyELPS
W	CC
LIHNWT	yyELPS
yyQUOT	yyQUOT
yyDOT	yyDOT

HWA	PRP
DIBR	VB
B	IN
PWMBI	yyELPS
EL	IN
NISIWNW	yyELPS
K	MOD
AIF	NN
CEIR	JJ
B	IN
BTI	NNT
yyDASH	yyDASH
BWFT	NN
MQSIQAIIM	JJ
yyDOT	yyDOT

HWA	PRP
SIRB	VB
LLXWC	VB
AT	AT
IDH	yyELPS
FL	POS
RICARDS	JJT
B	IN
H	HAM
RBIM	JJ
yyCM	yyCM
W	CC
QRA	VB
L	IN
HIA	PRP
B	IN
PNIH	NN
FQRNIT	JJ
yyQUOT	yyQUOT
yyDOT	yyDOT

PEM	RB
AXRT	RB
FAL	yyELPS
B	IN
XIWK	yyELPS
GDWL	JJT
yyCM	yyCM
HAM	HAM
XZRH	yyELPS
LHIWT	VB
ALKWHWLISJIT	ZVL
yyLRB	yyLRB
RICARDS	JJT
HWDTH	yyELPS
F	COM
EBRH	VB
JIPWL	NN
NGD	IN
ALKWHWLIZM	NN
B	IN
TQWPH	NN
MSWIMT	JJ
FL	POS
XIIH	NNP
yyRRB	yyRRB
yyDOT	yyDOT

ITRWNW	yyELPS
H	H
ECWM	yyELPS
FL	POS
WILIAMS	yyELPS
B	IN
H	HAM
SQRIM	yyELPS
PXT	JJT
W	CC
HLK	yyELPS
yyCM	yyCM
W	yyELPS
H	H
RPWBLIQAIM	JJT
MRJW	JJT
B	IN
IIAWF	yyELPS
AT	AT
FERWTIHM	JJT
yyDOT	yyDOT

HM	PRP
HTXNNW	yyELPS
LPNI	IN
WILIAMS	yyELPS
LFTWQ	yyELPS
yyDOT	yyDOT

HWA	PRP
LA	RB
HCLIX	VB
yyDOT	yyDOT

B	IN
INWAR	NNP
TQBL	VB
L	IN
IDIH	yyELPS
RICARDS	JJT
AT	AT
H	ZVL
AXRIWT	yyELPS
H	H
MINHLIT	JJT
H	ZVL
GDWLH	JJ
BIWTR	HAM
F	REL
NMSRH	yyELPS
AI	MOD
yyDASH	yyDASH
PEM	RB
LIDI	IN
AFH	NN
B	IN
TWLDWT	NNT
ARHUB	NNP
yyDOT	yyDOT

AFH	NN
AXRT	JJ
yyCM	yyCM
DIAN	NNP
PIINSJIIN	NNP
yyCM	yyCM
RAF	NNT
H	H
EIR	NN
LFEBR	MOD
FL	POS
SN	NNP
PRNSISQW	yyELPS
yyCM	yyCM
XCI	yyELPS
yyDASH	yyDASH
IHWDIH	yyELPS
yyCM	yyCM
NWCXH	yyELPS
B	IN
HPRF	NN
QJN	JJ
B	IN
H	H
BXIRWT	NN
L	IN
MWFL	NN
QLIPWRNIH	JJ
yyCM	yyCM
H	H
GDWLH	JJ
B	IN
MDINWT	NNT
H	H
BRIT	NN
yyDOT	yyDOT

AFH	NN
AXRT	JJ
yyCM	yyCM
QII	yyELPS
AWR	yyELPS
yyCM	yyCM
AIBDH	yyELPS
AT	AT
KHWNT	JJT
H	REL
MWFLT	JJT
B	IN
MDINT	yyELPS
NBRASQH	JJT
M	IN
QC	yyELPS
TQWPT	NNT
KHWNH	yyELPS
AXT	CD
yyDOT	yyDOT

AFH	NN
FLIFIT	JJ
yyCM	yyCM
MDLN	JJT
QIWNIN	JJT
yyCM	yyCM
IHWDIIH	yyELPS
MLAH	JJ
yyCM	yyCM
SIIMH	VB
FF	CDT
FNWT	NNT
KHWNH	NN
K	IN
MWFLT	NN
WRMWNJ	JJ
yyCM	yyCM
W	CC
LA	RB
HEMIDH	VB
AT	AT
ECMH	PRP
L	IN
BXIRH	NN
XWZRT	JJ
yyDOT	yyDOT

NFIM	NN
HPTIEW	VB
yyCM	yyCM
W	CC
NBXRW	MOD
L	IN
MWFLWT	NN
B	IN
MDINT	NNT
QNZAS	NN
W	CC
B	IN
MDINT	NNT
AWRGWN	NN
yyDOT	yyDOT

B	IN
SK	NNT
HKWL	NNP
IHIW	VB
AIPWA	RB
B	IN
INWAR	NNP
H	H
BA	JJ
FLWF	CDT
MWFLWT	NN
B	IN
ARHUB	NNP
W	CC
FTI	CDT
SNAJWRIWT	NN
yyDOT	yyDOT

AP	MOD
AFH	NN
AXT	CD
LA	RB
HCLIXH	VB
LHIBXR	RBR
HFNH	RB
L	IN
H	H
SNAJ	NN
yyDOT	yyDOT

LEWMT	IN
ZAT	PRP
NFMRH	VB
RMT	NNT
H	H
IICWG	NN
H	H
IHWDI	JJ
yyDOT	yyDOT

LPNI	IN
H	H
BXIRWT	NN
HIW	AUX
FBEH	CD
SNAJWRIM	CD
yyCM	yyCM
W	CC
GM	MOD
AXRI	IN
HM	PRP
IF	VB
FBEH	CD
SNAJWRIM	CD
yyDOT	yyDOT

AXD	CD
M	IN
HM	PRP
yyCM	yyCM
RWDI	NNP
BWFWWIC	NNP
yyCM	yyCM
RPWBLIQN	VB
M	IN
MDINT	NNT
MINSWJH	NNP
yyCM	yyCM
NWCX	VB
B	IN
H	H
BXIRWT	NN
yyCM	yyCM
ABL	CC
AT	AT
MQWMW	NN
TWPS	VB
IHWDI	NN
AXR	JJ
M	IN
MINSWJH	NNP
yyCM	yyCM
PWL	NNP
WLSJWN	NNP
yyDOT	yyDOT

IHDWTW	NN
FL	POS
WWLSJWN	NNP
NEFTH	AGR
NWFA	NN
MRKZI	JJ
B	IN
FLWFT	CDT
H	H
IMIM	NN
H	H
AXRWNIM	JJ
FL	POS
MERKT	NNT
H	H
BXIRWT	NN
yyDOT	yyDOT

BWFWWIC	NNP
NISH	VB
LFKNE	VB
IHWDIM	NN
B	IN
MINSWJH	NNP
LHCBIE	VB
NGD	IN
WWLSJWN	NNP
yyCM	yyCM
BAFR	IN
AIN	RB
HWA	AGR
IHWDI	NN
NAMN	JJ
yyCM	yyCM
W	CC
ILDIW	HAM
AINM	RB
GDLIM	VB
K	IN
IHWDIM	NN
yyDOT	yyDOT

MWMXIM	NN
PWLIJIIM	JJ
B	IN
MINSWJH	NNP
HERIKW	yyCM
B	IN
IWM	NNT
D	NNP
KI	COM
H	H
HTQPH	NN
EL	IN
NAMNWIWTIW	NN
H	H
DTIWT	JJ
FL	POS
WWLSJWN	NNP
HITH	AUX
GWRM	NN
MRKZI	JJ
B	IN
TBWST	NNT
BWFWWIC	NNP
yyDOT	yyDOT

LPNI	IN
H	H
HTQPH	NN
HWBIL	VB
BWFWWIC	NNP
B	IN
ITRWN	NN
FL	POS
9	CD
O	NN
yyDOT	yyDOT

BTWK	IN
84	CD
FEWT	NNT
HTPWGG	NNT
H	H
ITRWN	NN
yyDOT	yyDOT

B	IN
MWCAI	ZVL
H	H
BXIRWT	NN
yyCM	yyCM
LPNI	IN
F	COM
HWDH	VB
B	IN
TBWSTW	PRP
yyCM	yyCM
HWPIE	VB
BWFWWIC	NNP
B	IN
FIDWR	NNT
JLWWIZIH	NN
W	CC
HJIL	yyELPS
AT	AT
H	ZVL
AFMH	yyELPS
B	ZVL
QFIIW	JJT
EL	IN
FWRH	yyELPS
FL	POS
GWRMIM	VB
XICWNIIM	yyELPS
yyDOT	yyDOT

HWA	PRP
LA	RB
XFB	NN
F	REL
HIH	AUX
MFHW	NN
PGWM	JJ
B	IN
HTNHGWTW	NN
FL	POS
HWA	PRP
yyDOT	yyDOT

WWLSJWN	NNP
yyCM	yyCM
PRWPSWR	NN
L	IN
MDE	NNT
H	H
MDINH	NN
B	IN
AWNIBRSIJH	NN
MQWMIT	JJ
yyCM	yyCM
HFKIL	REL
LNCL	VB
MCB	NNT
RWX	NN
LAWMI	JJ
B	IN
ARHUB	NNP
NGD	IN
BELI	NNT
KHWNWT	NN
PWLIJIWT	JJ
yyDOT	yyDOT

TFDIRI	NNT
H	H
BXIRWT	NN
FL	POS
HWA	PRP
TWARW	VB
K	IN
H	H
FNWNIM	NN
BIWTR	MOD
B	IN
ARHUB	NNP
yyDOT	yyDOT

FNIIM	CD
M	IN
HM	PRP
HIW	AUX
MERKWNIM	NN
QWMIIM	JJ
yyDOT	yyDOT

B	IN
AXD	CD
NRAH	VB
WWLSJWN	NNP
MXPF	VB
AT	AT
RWDI	NNP
BWFWWIC	NNP
EL	IN
PNI	NNT
KL	DT
MINSWJH	yyELPS
yyCM	yyCM
B	yyELPS
NISIWN	NN
LQIIM	yyELPS
AT	AT
HWA	AGR
WIKWX	yyELPS
PWMBI	yyELPS
yyDOT	yyDOT

B	IN
H	H
FNI	CDT
HWA	AGR
NRAH	yyELPS
RC	yyELPS
B	ZVL
QPICWT	JJT
NWIRWJIWT	JJT
EL	IN
PNI	yyELPS
CIWNI	yyELPS
DRK	NNT
B	IN
XIIW	yyELPS
yyCM	yyCM
W	yyELPS
MTNCL	yyELPS
F	REL
AIN	yyELPS
L	IN
HWA	AGR
ZMN	yyELPS
LLKT	yyELPS
B	IN
NXT	yyELPS
MPNI	IN
F	COM
TQCIB	NNT
H	H
PRSWM	NN
FL	POS
HWA	PRP
EWMD	VB
LHIGMR	VB
yyDOT	yyDOT

BWFWWIC	NNP
LA	RB
SBL	VB
M	IN
BEIWT	NN
K	IN
H	H
ALH	PRP
yyDOT	yyDOT

HWA	AGR
MWLJI	yyELPS
yyDASH	yyDASH
MILIWNR	JJT
yyCM	yyCM
H	REL
MSWGL	VB
TMID	RB
LHLWWT	VB
L	IN
ECMW	PRP
KSP	NN
yyDOT	yyDOT

XWC	NN
M	IN
ZH	PRP
yyCM	yyCM
M	IN
KWX	NNT
MEMDW	NN
K	IN
SNAJWR	NN
HCLIX	VB
LASWP	yyELPS
TRWMWT	yyELPS
FL	POS
7	CD
MILIWN	CD
DWLR	NN
yyDOT	yyDOT

WWLSJWN	NNP
HIH	AUX
H	H
MWEMD	NN
H	H
IXID	JJ
L	IN
H	H
SNAJ	NN
HFBWE	RB
F	NN
HCLIX	VB
LHBIS	VB
SNAJWR	NN
MKHN	VB
yyDOT	yyDOT

yyQUOT	yyQUOT
ITRWN	NNT
H	H
KHWNH	NN
yyQUOT	yyQUOT
HWA	AGR
EKFIW	RB
KL	DT
KK	RB
MWXLJ	JJ
yyCM	yyCM
ED	IN
F	COM
B	IN
KMH	DT
MIRWCIM	NN
LA	RB
JRXH	VB
H	H
MPLGH	NN
H	H
IRIBH	JJ
LHCIG	VB
APILW	MOD
MWEMD	NN
NWMINLI	JJ
yyDOT	yyDOT

SNAJWRIM	yyELPS
W	CC
CIRI	yyELPS
BIT	NNT
NBXRIM	yyELPS
MNCLIM	yyELPS
AT	AT
H	ZVL
KHWNH	yyELPS
KDI	IN
LASWP	yyELPS
KMWIWT	yyELPS
ECWMWT	yyELPS
FL	POS
KSP	yyELPS
yyCM	yyCM
W	yyELPS
LHJBIE	yyELPS
B	IN
HN	AGR
KL	DT
IRIB	NN
PWJNCIALI	yyQUOT
yyDOT	yyDOT

TMWHH	ZVL
yyCM	yyCM
B	IN
LFWN	NN
HMEJH	JJ
yyCM	yyCM
HERTW	NN
FL	POS
H	H
NFIA	NN
MIJRAN	VB
LPNI	IN
FBWEWT	NN
AXDIM	JJ
BLBD	MOD
yyCM	yyCM
F	REL
L	IN
DETW	NN
HEMDTW	JJ
FL	POS
BWSQH	NNP
L	IN
DIN	NN
TGRWM	POS
NZQ	NN
CIBWRI	JJ
yyDOT	yyDOT

DMWT	NN
MRKZIT	JJ
AXRT	JJ
B	IN
PRFH	NN
ZW	JJ
yyCM	yyCM
DRQIIH	JJT
DH	yyELPS
PLPWAH	JJT
yyCM	yyCM
MI	QW
F	REL
HIH	VB
H	H
NCIB	NN
H	H
KLLI	JJ
L	IN
FALWT	NN
H	H
IHWDIM	JJ
yyCM	yyCM
NMLJ	VB
M	IN
ARCW	NN
AXRI	IN
FXRWRH	NNP
yyDOT	yyDOT

FLA	RB
B	IN
PNIW	NN
NIDWN	VB
L	IN
H	H
MWWT	NN
yyCM	yyCM
AK	CC
H	H
DBR	NN
LA	RB
HPRIE	yyELPS
L	IN
HWA	AGR
LXIWT	yyELPS
B	IN
GLWT	yyELPS
NINWXH	yyELPS
B	IN
SPRD	NNP
yyDOT	yyDOT

B	IN
8791	NNP
HKRIZ	VB
B	IN
RAIWN	NN
ENQ	JJ
L	IN
H	H
FBWEWN	NN
yyQUOT	yyQUOT
LAQSPRS	NNP
yyQUOT	yyQUOT
yyCM	yyCM
F	REL
AMNM	RB
B	IN
AWFWWIC	NNP
ESQW	yyELPS
H	H
NACIM	yyELPS
B	ZVL
HGZH	JJT
yyCM	yyCM
AK	CC
LA	MOD
B	IN
HGZT	NNT
BNI	NNT
yyDASH	yyDASH
ADM	NN
yyCM	yyCM
ALA	CC
B	IN
HGZT	NN
KINIM	JJ
yyDOT	yyDOT

HWA	PRP
MT	VB
LPNI	IN
KMH	DT
FNIM	NN
B	IN
SPRD	NNP
yyDOT	yyDOT

HWA	PRP
LA	RB
HJRID	VB
AT	AT
H	H
MMSD	NN
H	H
CRPTI	JJ
B	IN
HCHRWT	NN
MBIKWT	JJ
yyCM	yyCM
W	CC
FLJWNWT	NNT
CRPT	NNP
LA	MOD
JRXW	yyELPS
F	REL
IWSGR	JJT
L	IN
IDIHM	NN
L	IN
CWRK	NNT
HEMDTW	NN
L	IN
DIN	NN
yyDOT	yyDOT

FTI	CDT
PRFIWT	NN
AXRWT	JJ
yyCM	yyCM
NWSP	JJ
EL	IN
ZW	PRP
FL	POS
RNH	JJT
BWSQH	JJT
yyCM	yyCM
NMCAWT	yyELPS
AP	IN
HN	AGR
KIWM	yyELPS
B	IN
DIWN	yyELPS
MFPJI	JJ
MWQDM	HAM
F	REL
NMFK	yyELPS
ZMN	NNT
RB	JJT
yyCLN	yyCLN
ZW	AGR
FL	ZVL
MWRIS	JJT
PAPWN	JJT
W	ZVL
ZW	PRP
FL	POS
PWL	NNP
JWBIIH	NNP
yyDOT	yyDOT

PAPWN	NNP
yyCM	yyCM
F	REL
KAMWR	RB
FIMF	VB
MMWNH	VB
EL	IN
MXWZ	NNT
ZIRWND	NN
B	IN
ZMN	NNT
H	H
MLXMH	NN
yyCM	yyCM
HWRH	VB
EL	IN
BICWE	NNT
H	H
AQCIWT	NN
NGD	IN
H	H
IHWDIM	NN
B	IN
IWLI	NNP
2491	NNP
yyDOT	yyDOT

AXRI	IN
H	H
MLXMH	NN
yyCM	yyCM
B	IN
FNT	NNT
8591	CD
yyCM	yyCM
HWA	PRP
HIH	AUX
MMWNH	VB
EL	IN
MXWZ	NNT
PARIS	NNP
yyDOT	yyDOT

MAWXR	yyELPS
IWTR	RBR
FIMF	yyELPS
FR	NNT
B	IN
MMFLT	yyELPS
RIIMWN	yyELPS
BAR	NNT
B	IN
IMI	yyELPS
NFIAWTW	JJT
FL	POS
WALRI	JJT
ZISQAR	ZVL
yyDASH	yyDASH
DASJAN	JJT
yyDOT	yyDOT

B	IN
3891	NN
yyCM	yyCM
BEQBWT	IN
XQIRH	NN
MXWDFT	yyRRB
yyCM	yyCM
NQBE	VB
KI	COM
IF	VB
MQWM	NN
LHGIF	VB
NGD	IN
HWA	PRP
KTB	NNT
AIFWM	NN
BGIN	IN
SIWE	NN
L	IN
MECRM	NN
FL	POS
IHWDIM	NN
K	IN
DRIFT	NNT
H	H
GRMNIM	NN
yyDOT	yyDOT

B	IN
4891	CD
HWDIE	yyELPS
L	IN
HWA	AGR
FWPJ	yyELPS
yyDASH	yyDASH
XWQR	yyELPS
KI	COM
HWGFW	yyELPS
NGD	IN
HWA	AGR
TLWNWT	yyELPS
NWSPWT	JJ
yyDOT	yyDOT

ED	IN
HIWM	RB
NMCAWT	VB
TLWNWT	NN
HLLW	JJ
B	IN
FLB	NN
MWQDM	JJ
FL	POS
DIWN	NN
BPNI	IN
FWPJ	NN
yyDASH	yyDASH
XWQR	NN
yyDOT	yyDOT

BEQBWT	IN
H	H
MFPJ	NN
NGD	IN
RAF	NNT
H	H
GSJAPW	JJT
B	IN
LIN	yyELPS
yyCM	yyCM
QLAWS	yyELPS
BRBI	JJT
yyCM	yyCM
ELH	VB
MXDF	RB
FMW	NN
FL	POS
PWL	NNP
JBIH	NNP
yyDOT	yyDOT

HWA	AGR
HIH	AUX
M	ZVL
MPQDI	yyELPS
H	H
MILICIH	yyELPS
H	ZVL
CRPTIT	JJ
H	HAM
IDWEH	yyELPS
L	IN
FMCH	AGR
B	ZVL
LIWN	JJT
yyCM	yyCM
NJL	yyELPS
XLQ	NN
PEIL	yyELPS
B	IN
H	HAM
AQCIWT	JJT
FL	POS
H	REL
GSJAPW	JJT
NGD	IN
LWXMI	yyELPS
MXTRT	yyELPS
W	CC
IHWDIM	yyELPS
yyCM	yyCM
EINH	yyELPS
ECWRIM	yyELPS
yyCM	yyCM
FDD	yyELPS
AT	AT
RKWFM	JJT
yyCM	yyCM
W	yyELPS
HWRH	VB
EL	yyELPS
HWCATM	JJT
L	IN
H	HAM
HWRG	yyELPS
FL	ZVL
KMH	WDT
M	ZVL
QWRBNWTIW	JJT
BLI	IN
MFPJ	NN
yyDOT	yyDOT

AXRI	IN
H	H
FXRWR	NN
NELMW	H
EQBWTIW	JJ
yyDOT	yyDOT

BIT	NNT
MFPJ	NN
B	IN
LIWN	NNP
DN	VB
AWT	AT
HWA	PRP
L	IN
H	H
MWWT	NN
FLA	RB
B	IN
PNIW	NN
yyDOT	yyDOT

B	IN
FNT	NNT
1972	NNP
GILH	VB
TXQIR	NN
EITWNAI	NN
F	REL
B	IN
NWBMBR	NNP
1971	JJT
HENIQ	yyELPS
L	IN
HWA	AGR
H	ZVL
NFIA	yyELPS
ZWRZ	JJT
PWMPIDW	JJT
XNINH	yyELPS
yyCM	yyCM
W	yyELPS
KI	COM
BMFK	yyELPS
KL	DT
H	ZVL
FNIM	yyELPS
NHNH	VB
H	ZVL
PWFE	JJT
M	IN
XSWT	yyELPS
RAFI	NNT
H	REL
KNSIIH	yyELPS
H	H
QTWLIT	yyELPS
B	IN
CRPT	NNP
W	CC
B	IN
AIJLIH	NNP
yyDOT	yyDOT

B	IN
FNT	NNT
3891	NNT
NTXDFH	NNT
H	H
XQIRH	NN
NGD	IN
JWBIIH	NN
yyCM	yyCM
AK	CC
HWA	PRP
FWB	RB
NELM	VB
yyDOT	yyDOT

B	IN
SPJMBR	NNP
1984	CD
PWRSMH	yySCLN
B	IN
EITWN	NN
AZWRI	NNT
MWDEH	NN
EL	IN
MWTW	NN
KBIKWL	MOD
yyCM	yyCM
W	CC
AP	RB
NMCA	VB
yyQUOT	yyQUOT
MQWM	NN
QBWRTW	yyEXCL
yyQUOT	yyQUOT
yyDOT	yyDOT

AK	CC
EDIIN	RB
MXPFIM	VB
AXRI	IN
JWBIIH	NNT
H	H
XI	NN
yyDOT	yyDOT

AIN	VB
PLA	NN
F	COM
PRFT	NNT
BWSQH	JJT
HZKIRH	yyELPS
GM	MOD
AT	AT
PRFIWT	NNP
PAPWN	NNP
W	CC
JWBIIH	NNP
yyDOT	yyDOT

B	IN
MSIBT	NNT
EITWNAIM	NN
F	REL
NERKH	VB
B	IN
H	H
81	CD
B	IN
AWQJWBR	NNP
HFNH	RB
B	IN
PARIS	NNP
DIBR	VB
NFIA	NNT
H	H
LIGH	NN
L	IN
ZKWIWT	NNT
H	H
ADM	NN
yyCM	yyCM
EWUD	NN
AIB	NNP
ZPH	NNP
yyCM	yyCM
EL	IN
yyQUOT	yyQUOT
XWSR	NNT
H	H
RCWN	NN
H	H
PWLIJI	JJ
LHBIA	VB
LIDI	IN
BIRWR	yyELPS
AT	AT
FLWF	yyELPS
H	H
PRFIWT	JJT
FL	POS
BWSQH	JJT
yyCM	yyCM
PAPWN	JJ
W	CC
JWBIIH	JJ
yyQUOT	yyQUOT
yyDOT	yyDOT

HWA	PRP
AMR	VB
yyCLN	yyCLN
yyQUOT	yyQUOT
FLWFH	yyELPS
TIQIM	yyELPS
ALH	PRP
NMCAIM	yyELPS
B	IN
NQWDH	yyELPS
MTH	yyELPS
yyDOT	yyDOT

AIN	RB
ZH	PRP
MQRH	NNT
F	REL
FLWFT	CDT
H	ZVL
ANFIM	yyELPS
HLLW	yyELPS
LA	RB
NFPJW	yyELPS
ED	IN
KH	RB
yyDOT	yyDOT

AIFIM	NN
ALH	JJ
MILAW	yySCLN
TPQIDIM	NN
RMIM	JJ
W	CC
BELI	NNT
XFIBWT	NN
B	IN
H	H
PWLIJIQH	NN
yyCM	yyCM
B	IN
H	H
MINHL	NN
W	CC
