EFRWT	CDT
ITRWNW	NN
H	H
ECWM	JJ
FL	POS
WILIAMS	NNP
B	IN
H	H
SQRIM	NN
PXT	NNP
W	CC
HLK	VB
yyCM	yyCM
W	CC
H	H
RPWBLIQAIM	NNP
MRJW	NNP
B	IN
IIAWF	NN
AT	AT
FERWTIHM	NNP
yyDOT	yyDOT

HM	PRP
HTXNNW	VB
LPNI	IN
WILIAMS	NNP
LFTWQ	VB
yyDOT	yyDOT

HWA	PRP
LA	RB
HCLIX	VB
yyDOT	yyDOT

B	IN
INWAR	NNP
TQBL	VB
L	IN
IDIH	NN
RICARDS	NNP
AT	AT
H	H
AXRIWT	NN
H	H
MINHLIT	NNP
H	H
GDWLH	JJ
BIWTR	MOD
F	REL
NMSRH	VB
AI	MOD
yyDASH	yyDASH
PEM	RB
LIDI	IN
AFH	NN
B	IN
TWLDWT	NNT
ARHUB	NNP
yyDOT	yyDOT

AFH	REL
AXRT	REL
yyCM	REL
DIAN	REL
PIINSJIIN	REL
yyCM	REL
RAF	REL
H	REL
EIR	REL
LFEBR	REL
FL	REL
SN	REL
PRNSISQW	REL
yyCM	REL
XCI	REL
yyDASH	REL
IHWDIH	REL
yyCM	REL
NWCXH	REL
B	REL
HPRF	REL
QJN	REL
B	REL
H	REL
BXIRWT	REL
L	REL
MWFL	REL
QLIPWRNIH	REL
yyCM	REL
H	REL
GDWLH	REL
B	REL
MDINWT	REL
H	REL
BRIT	REL
yyDOT	REL

AFH	NN
AXRT	JJ
yyCM	yyCM
QII	NNP
AWR	NNP
yyCM	yyCM
AIBDH	VB
AT	AT
KHWNT	NNP
H	NNP
MWFLT	NNP
B	IN
MDINT	NNT
NBRASQH	NNP
M	IN
QC	NN
TQWPT	NNT
KHWNH	NN
AXT	CD
yyDOT	yyDOT

AFH	REL
FLIFIT	REL
yyCM	REL
MDLN	REL
QIWNIN	REL
yyCM	REL
IHWDIIH	REL
MLAH	REL
yyCM	REL
SIIMH	REL
FF	REL
FNWT	REL
KHWNH	REL
K	REL
MWFLT	REL
WRMWNJ	REL
yyCM	REL
W	REL
LA	REL
HEMIDH	REL
AT	REL
ECMH	REL
L	REL
BXIRH	REL
XWZRT	REL
yyDOT	REL

NFIM	NN
HPTIEW	VB
yyCM	yyCM
W	CC
NBXRW	VB
L	IN
MWFLWT	NNP
B	IN
MDINT	NNT
QNZAS	NNP
W	CC
B	IN
MDINT	NNT
AWRGWN	NNP
yyDOT	yyDOT

B	IN
SK	NNT
HKWL	NNP
IHIW	VB
AIPWA	RB
B	IN
INWAR	NNP
H	NNP
BA	NNT
FLWF	CD
MWFLWT	NNP
B	IN
ARHUB	NNP
W	CC
FTI	NN
SNAJWRIWT	NNP
yyDOT	yyDOT

AP	MOD
AFH	NN
AXT	CD
LA	RB
HCLIXH	VB
LHIBXR	VB
HFNH	RB
L	IN
H	H
SNAJ	NN
yyDOT	yyDOT

LEWMT	REL
ZAT	REL
NFMRH	REL
RMT	REL
H	REL
IICWG	REL
H	REL
IHWDI	REL
yyDOT	REL

LPNI	IN
H	H
BXIRWT	NN
HIW	AUX
FBEH	CD
SNAJWRIM	NN
yyCM	yyCM
W	CC
GM	MOD
AXRI	IN
HM	PRP
IF	VB
FBEH	CD
SNAJWRIM	NN
yyDOT	yyDOT

AXD	CD
M	IN
HM	PRP
yyCM	yyCM
RWDI	NNP
BWFWWIC	NNP
yyCM	yyCM
RPWBLIQN	NNP
M	IN
MDINT	NNT
MINSWJH	NNP
yyCM	yyCM
NWCX	VB
B	IN
H	H
BXIRWT	NN
yyCM	yyCM
ABL	CC
AT	AT
MQWMW	NN
TWPS	NNP
IHWDI	JJ
AXR	JJ
M	IN
MINSWJH	NNP
yyCM	yyCM
PWL	NNP
WLSJWN	NNP
yyDOT	yyDOT

IHDWTW	NN
FL	POS
WWLSJWN	NNP
NEFTH	VB
NWFA	NN
MRKZI	JJ
B	IN
FLWFT	CDT
H	H
IMIM	NN
H	H
AXRWNIM	JJ
FL	POS
MERKT	NNT
H	H
BXIRWT	NN
yyDOT	yyDOT

BWFWWIC	NNP
NISH	VB
LFKNE	VB
IHWDIM	NN
B	IN
MINSWJH	NNP
LHCBIE	VB
NGD	IN
WWLSJWN	NNP
yyCM	yyCM
BAFR	IN
AIN	RB
HWA	AGR
IHWDI	NN
NAMN	JJ
yyCM	yyCM
W	CC
ILDIW	NN
AINM	RB
GDLIM	VB
K	IN
IHWDIM	NN
yyDOT	yyDOT

MWMXIM	NN
PWLIJIIM	JJ
B	IN
MINSWJH	NNP
HERIKW	VB
B	IN
IWM	NNT
D	NNP
KI	COM
H	H
HTQPH	NN
EL	IN
NAMNWIWTIW	NN
H	H
DTIWT	JJ
FL	POS
WWLSJWN	NNP
HITH	AUX
GWRM	NN
MRKZI	JJ
B	IN
TBWST	NNP
BWFWWIC	NNP
yyDOT	yyDOT

LPNI	IN
H	H
HTQPH	NN
HWBIL	VB
BWFWWIC	NNP
B	IN
ITRWN	NN
FL	POS
9	CD
O	NN
yyDOT	yyDOT

BTWK	IN
84	CD
FEWT	NNT
HTPWGG	NNP
H	H
ITRWN	NN
yyDOT	yyDOT

B	IN
MWCAI	NNT
H	H
BXIRWT	NN
yyCM	yyCM
LPNI	IN
F	COM
HWDH	VB
B	IN
TBWSTW	NN
yyCM	yyCM
HWPIE	VB
BWFWWIC	NNP
B	IN
FIDWR	NNT
JLWWIZIH	NN
W	CC
HJIL	VB
AT	AT
H	H
AFMH	NN
B	IN
QFIIW	NNP
EL	IN
FWRH	NN
FL	POS
GWRMIM	NN
XICWNIIM	JJ
yyDOT	yyDOT

HWA	PRP
LA	RB
XFB	VB
F	COM
HIH	VB
MFHW	NN
PGWM	NNP
B	IN
HTNHGWTW	NN
FL	POS
HWA	PRP
yyDOT	yyDOT

WWLSJWN	NNP
yyCM	yyCM
PRWPSWR	NN
L	IN
MDE	NNT
H	H
MDINH	NN
B	IN
AWNIBRSIJH	NN
MQWMIT	JJ
yyCM	yyCM
HFKIL	VB
LNCL	VB
MCB	NNT
RWX	NN
LAWMI	JJ
B	IN
ARHUB	NNP
NGD	IN
BELI	NNT
KHWNWT	NNP
PWLIJIWT	JJ
yyDOT	yyDOT

TFDIRI	NNP
H	ZVL
BXIRWT	NN
FL	POS
HWA	PRP
TWARW	NNP
K	IN
H	H
FNWNIM	NNP
BIWTR	MOD
B	IN
ARHUB	NNP
yyDOT	yyDOT

FNIIM	CD
M	IN
HM	PRP
HIW	VB
MERKWNIM	NN
QWMIIM	NNP
yyDOT	yyDOT

B	REL
AXD	REL
NRAH	REL
WWLSJWN	REL
MXPF	REL
AT	REL
RWDI	REL
BWFWWIC	REL
EL	REL
PNI	REL
KL	REL
MINSWJH	REL
yyCM	REL
B	REL
NISIWN	REL
LQIIM	REL
AT	REL
HWA	REL
WIKWX	REL
PWMBI	REL
yyDOT	REL

B	REL
H	REL
FNI	REL
HWA	REL
NRAH	REL
RC	REL
B	REL
QPICWT	REL
NWIRWJIWT	REL
EL	REL
PNI	REL
CIWNI	REL
DRK	REL
B	REL
XIIW	REL
yyCM	REL
W	REL
MTNCL	REL
F	REL
AIN	REL
L	REL
HWA	REL
ZMN	REL
LLKT	REL
B	REL
NXT	REL
MPNI	REL
F	REL
TQCIB	REL
H	REL
PRSWM	REL
FL	REL
HWA	REL
EWMD	REL
LHIGMR	REL
yyDOT	REL

BWFWWIC	NNP
LA	RB
SBL	VB
M	IN
BEIWT	NN
K	IN
H	H
ALH	PRP
yyDOT	yyDOT

HWA	REL
MWLJI	REL
yyDASH	REL
MILIWNR	REL
yyCM	REL
H	REL
MSWGL	REL
TMID	REL
LHLWWT	REL
L	REL
ECMW	REL
KSP	REL
yyDOT	REL

XWC	NN
M	IN
ZH	PRP
yyCM	yyCM
M	IN
KWX	NNT
MEMDW	NN
K	IN
SNAJWR	NN
HCLIX	VB
LASWP	VB
TRWMWT	NN
FL	POS
7	CD
MILIWN	CD
DWLR	NN
yyDOT	yyDOT

WWLSJWN	NNP
HIH	AUX
H	H
MWEMD	NN
H	H
IXID	JJ
L	IN
H	H
SNAJ	NN
HFBWE	RB
F	NN
HCLIX	VB
LHBIS	NNP
SNAJWR	NN
MKHN	VB
yyDOT	yyDOT

yyQUOT	REL
ITRWN	REL
H	REL
KHWNH	REL
yyQUOT	REL
HWA	REL
EKFIW	REL
KL	REL
KK	REL
MWXLJ	REL
yyCM	REL
ED	REL
F	REL
B	REL
KMH	REL
MIRWCIM	REL
LA	REL
JRXH	REL
H	REL
MPLGH	REL
H	REL
IRIBH	REL
LHCIG	REL
APILW	REL
MWEMD	REL
NWMINLI	REL
yyDOT	REL

SNAJWRIM	NN
W	CC
CIRI	NNT
BIT	NNT
NBXRIM	NN
MNCLIM	VB
AT	AT
H	H
KHWNH	NN
KDI	IN
LASWP	VB
KMWIWT	NN
ECWMWT	JJ
FL	POS
KSP	NN
yyCM	yyCM
W	CC
LHJBIE	VB
B	IN
HN	PRP
KL	DT
IRIB	NN
PWJNCIALI	JJ
yyDOT	yyDOT

TMWHH	JJ
yyCM	yyCM
B	IN
LFWN	NNT
HMEJH	NNP
yyCM	yyCM
HERTW	NNP
FL	IN
H	H
NFIA	NN
MIJRAN	NNP
LPNI	IN
FBWEWT	NN
AXDIM	JJ
BLBD	MOD
yyCM	yyCM
F	REL
L	IN
DETW	NN
HEMDTW	NNP
FL	POS
BWSQH	NNP
L	IN
DIN	NN
TGRWM	VB
NZQ	NN
CIBWRI	JJ
yyDOT	yyDOT

DMWT	NN
MRKZIT	JJ
AXRT	JJ
B	IN
PRFH	NN
ZW	JJ
yyCM	yyCM
DRQIIH	NNP
DH	NNP
PLPWAH	NNP
yyCM	yyCM
MI	QW
F	REL
HIH	VB
H	COM
NCIB	NNT
H	H
KLLI	JJ
L	IN
FALWT	NN
H	H
IHWDIM	JJ
yyCM	yyCM
NMLJ	VB
M	IN
ARCW	NN
AXRI	IN
FXRWRH	NNP
yyDOT	yyDOT

FLA	RB
B	IN
PNIW	NN
NIDWN	VB
L	IN
H	H
MWWT	NN
yyCM	yyCM
AK	CC
H	H
DBR	NN
LA	RB
HPRIE	VB
L	IN
HWA	PRP
LXIWT	VB
B	IN
GLWT	NN
NINWXH	JJ
B	IN
SPRD	NNP
yyDOT	yyDOT

B	IN
8791	NNP
HKRIZ	VB
B	IN
RAIWN	NN
ENQ	JJ
L	IN
H	H
FBWEWN	NN
yyQUOT	yyQUOT
LAQSPRS	NNP
yyQUOT	yyQUOT
yyCM	yyCM
F	REL
AMNM	RB
B	IN
AWFWWIC	NNP
ESQW	VB
H	H
NACIM	NN
B	IN
HGZH	NNP
yyCM	yyCM
AK	CC
LA	RB
B	IN
HGZT	NNP
BNI	NNT
yyDASH	yyDASH
ADM	NN
yyCM	yyCM
ALA	CC
B	IN
HGZT	NNP
KINIM	NNP
yyDOT	yyDOT

HWA	PRP
MT	VB
LPNI	IN
KMH	DT
FNIM	NN
B	IN
SPRD	NNP
yyDOT	yyDOT

HWA	PRP
LA	RB
HJRID	VB
AT	AT
H	H
MMSD	NN
H	H
CRPTI	JJ
B	IN
HCHRWT	NN
MBIKWT	NNP
yyCM	yyCM
W	CC
FLJWNWT	NNT
CRPT	NNP
LA	RB
JRXW	VB
F	NNP
IWSGR	NNP
L	IN
IDIHM	NN
L	IN
CWRK	NNT
HEMDTW	NNP
L	IN
DIN	NN
yyDOT	yyDOT

FTI	REL
PRFIWT	REL
AXRWT	REL
yyCM	REL
NWSP	REL
EL	REL
ZW	REL
FL	REL
RNH	REL
BWSQH	REL
yyCM	REL
NMCAWT	REL
AP	REL
HN	REL
KIWM	REL
B	REL
DIWN	REL
MFPJI	REL
MWQDM	REL
F	REL
NMFK	REL
ZMN	REL
RB	REL
yyCLN	REL
ZW	REL
FL	REL
MWRIS	REL
PAPWN	REL
W	REL
ZW	REL
FL	REL
PWL	REL
JWBIIH	REL
yyDOT	REL

PAPWN	NNP
yyCM	yyCM
F	REL
KAMWR	RB
FIMF	VB
MMWNH	VB
EL	IN
MXWZ	NNT
ZIRWND	NNP
B	IN
ZMN	NNT
H	H
MLXMH	NN
yyCM	yyCM
HWRH	VB
EL	IN
BICWE	NNT
H	H
AQCIWT	NNP
NGD	IN
H	H
IHWDIM	NN
B	IN
IWLI	NNP
2491	NNP
yyDOT	yyDOT

AXRI	IN
H	H
MLXMH	NN
yyCM	yyCM
B	IN
FNT	NNT
8591	CD
yyCM	yyCM
HWA	PRP
HIH	AUX
MMWNH	VB
EL	IN
MXWZ	NNT
PARIS	NNP
yyDOT	yyDOT

MAWXR	REL
IWTR	REL
FIMF	REL
FR	REL
B	REL
MMFLT	REL
RIIMWN	REL
BAR	REL
B	REL
IMI	REL
NFIAWTW	REL
FL	REL
WALRI	REL
ZISQAR	REL
yyDASH	REL
DASJAN	REL
yyDOT	REL

B	IN
3891	NNP
yyCM	yyCM
BEQBWT	IN
XQIRH	NN
MXWDFT	JJ
yyCM	yyCM
NQBE	VB
KI	COM
IF	VB
MQWM	NN
LHGIF	VB
NGD	IN
HWA	PRP
KTB	NNT
AIFWM	NN
BGIN	IN
SIWE	NN
L	IN
MECRM	NN
FL	POS
IHWDIM	NN
K	IN
DRIFT	NNT
H	H
GRMNIM	NN
yyDOT	yyDOT

B	IN
4891	CD
HWDIE	VB
L	IN
HWA	PRP
FWPJ	NN
yyDASH	yyDASH
XWQR	NN
KI	COM
HWGFW	VB
NGD	IN
HWA	PRP
TLWNWT	NN
NWSPWT	JJ
yyDOT	yyDOT

ED	IN
HIWM	RB
NMCAWT	VB
TLWNWT	NN
HLLW	JJ
B	IN
FLB	NN
MWQDM	JJ
FL	POS
DIWN	NN
BPNI	IN
FWPJ	NN
yyDASH	yyDASH
XWQR	NN
yyDOT	yyDOT

BEQBWT	IN
H	H
MFPJ	NN
NGD	IN
RAF	NNT
H	H
GSJAPW	NNP
B	IN
LIN	NNP
yyCM	yyCM
QLAWS	NNP
BRBI	NNP
yyCM	yyCM
ELH	VB
MXDF	RB
FMW	NN
FL	POS
PWL	NNP
JBIH	NNP
yyDOT	yyDOT

HWA	PRP
HIH	AUX
M	IN
MPQDI	NNT
H	H
MILICIH	NN
H	H
CRPTIT	JJ
H	H
IDWEH	JJ
L	IN
FMCH	NNP
B	IN
LIWN	NNP
yyCM	yyCM
NJL	VB
XLQ	NN
PEIL	JJ
B	IN
H	H
AQCIWT	NNP
FL	POS
H	H
GSJAPW	NNP
NGD	IN
LWXMI	NNT
MXTRT	NN
W	CC
IHWDIM	NN
yyCM	yyCM
EINH	VB
ECWRIM	VB
yyCM	yyCM
FDD	VB
AT	AT
RKWFM	NNP
yyCM	yyCM
W	CC
HWRH	VB
EL	IN
HWCATM	NNP
L	IN
H	H
HWRG	NN
FL	POS
KMH	DT
M	IN
QWRBNWTIW	NNP
BLI	IN
MFPJ	NN
yyDOT	yyDOT

AXRI	IN
H	H
FXRWR	NN
NELMW	VB
EQBWTIW	NNP
yyDOT	yyDOT

BIT	NNT
MFPJ	NN
B	IN
LIWN	NNP
DN	VB
AWT	AT
HWA	PRP
L	IN
H	H
MWWT	NN
FLA	RB
B	IN
PNIW	NN
yyDOT	yyDOT

B	IN
FNT	NNT
1972	NNP
GILH	VB
TXQIR	NN
EITWNAI	NN
F	REL
B	IN
NWBMBR	NNP
1971	NNP
HENIQ	VB
L	IN
HWA	PRP
H	H
NFIA	NN
ZWRZ	NNP
PWMPIDW	NNP
XNINH	NN
yyCM	yyCM
W	CC
KI	COM
BMFK	IN
KL	DT
H	H
FNIM	NN
NHNH	VB
H	H
PWFE	NNP
M	IN
XSWT	NNT
RAFI	NNT
H	H
KNSIIH	NN
H	H
QTWLIT	JJ
B	IN
CRPT	NNP
W	CC
B	IN
AIJLIH	NNP
yyDOT	yyDOT

B	IN
FNT	NNT
3891	NNP
NTXDFH	NNP
H	H
XQIRH	NN
NGD	IN
JWBIIH	NNP
yyCM	yyCM
AK	CC
HWA	PRP
FWB	RB
NELM	VB
yyDOT	yyDOT

B	IN
SPJMBR	NNP
1984	NNP
PWRSMH	VB
B	IN
EITWN	NN
AZWRI	NNT
MWDEH	NN
EL	IN
MWTW	NN
KBIKWL	MOD
yyCM	yyCM
W	CC
AP	RB
NMCA	VB
yyQUOT	yyQUOT
MQWM	NNT
QBWRTW	NN
yyQUOT	yyQUOT
yyDOT	yyDOT

AK	CC
EDIIN	RB
MXPFIM	VB
AXRI	IN
JWBIIH	NNP
H	H
XI	JJ
yyDOT	yyDOT

AIN	VB
PLA	NN
F	COM
PRFT	NNT
BWSQH	NNP
HZKIRH	VB
GM	RB
AT	AT
PRFIWT	NNP
PAPWN	NNP
W	CC
JWBIIH	NNP
yyDOT	yyDOT

B	IN
MSIBT	NNT
EITWNAIM	NN
F	REL
NERKH	VB
B	IN
H	H
81	CD
B	IN
AWQJWBR	NNP
HFNH	RB
B	IN
PARIS	NNP
DIBR	VB
NFIA	NNT
H	H
LIGH	NN
L	IN
ZKWIWT	NNT
H	H
ADM	NN
yyCM	yyCM
EWUD	NN
AIB	NNP
ZPH	NNP
yyCM	yyCM
EL	IN
yyQUOT	yyQUOT
XWSR	NNT
H	H
RCWN	NN
H	H
PWLIJI	JJ
LHBIA	VB
LIDI	IN
BIRWR	NN
AT	IN
FLWF	CDT
H	H
PRFIWT	NNP
FL	POS
BWSQH	NNP
yyCM	yyCM
PAPWN	NNP
W	NNP
JWBIIH	NNP
yyQUOT	yyQUOT
yyDOT	yyDOT

HWA	REL
AMR	REL
yyCLN	REL
yyQUOT	REL
FLWFH	REL
TIQIM	REL
ALH	REL
NMCAIM	REL
B	REL
NQWDH	REL
MTH	REL
yyDOT	REL

AIN	RB
ZH	PRP
MQRH	NN
F	COM
FLWFT	CDT
H	H
ANFIM	NN
HLLW	JJ
LA	RB
NFPJW	VB
ED	IN
KH	RB
yyDOT	yyDOT

AIFIM	NN
ALH	JJ
MILAW	VB
TPQIDIM	NN
RMIM	NNP
W	CC
BELI	NNT
XFIBWT	NN
B	IN
H	H
PWLIJIQH	NN
yyCM	yyCM
B	IN
H	H
MINHL	NN
W	CC
B	IN
EWLM	NNT
H	H
ESQIM	NN
yyDOT	yyDOT

ANI	PRP
SBWR	VB
F	COM
HM	PRP
NHNIM	VB
M	IN
HZDHWT	NN
MEMDIT	JJ
AMITIT	JJ
yyDOT	yyDOT

LA	MOD
TWBEIM	NN
L	IN
DIN	NNT
FR	NN
AW	CC
MMWNH	VB
EL	IN
H	H
MFJRH	NN
yyCM	yyCM
MFWM	IN
F	COM
HWA	PRP
FIIK	JJ
L	IN
XWG	NN
FL	POS
ANFIM	NN
F	REL
AINW	RB
RWCH	VB
F	NNP
IKBSW	NNP
AT	AT
H	H
KBISH	NNP
H	NNP
MLWKLKT	NNP
yyQUOT	yyQUOT
yyDOT	yyDOT

W	CC
MH	QW
BINTIIM	RB
yyQM	yyQM

PAPWN	NNP
yyCM	yyCM
JWBIIH	NNP
W	CC
BWSQH	NNP
XWPFIIM	NNP
yyDOT	yyDOT

KL	DT
AXD	CD
M	IN
HM	PRP
MTQRB	VB
L	IN
GIL	NNT
FMWNIM	CD
yyDOT	yyDOT

H	H
RWFM	NN
HWA	AGR
F	COM
H	H
MMSD	NN
H	H
CRPTI	JJ
MCPH	VB
F	NNP
IMWTW	NNP
B	IN
FQJ	NN
yyDOT	yyDOT

MH	QW
F	REL
BRWR	VB
yyCM	yyCM
F	COM
HWA	PRP
AINW	RB
MEWNIIN	VB
B	IN
HEMDTM	NNP
L	IN
H	H
DIN	NN
yyDOT	yyDOT

HWA	PRP
XWFF	VB
M	IN
XFIPT	NNT
SWDWT	NNT
H	H
XBWIIM	JJ
B	IN
KSPWT	NNP
yyCM	yyCM
MPNI	IN
EDWIWT	NN
XDFWT	JJ
yyCM	yyCM
W	CC
MPNI	IN
ZKRWNWT	NNP
H	REL
ELWLIM	VB
LGLWT	VB
FLDIM	NNP
H	H
XBWIIM	JJ
FNIM	NN
KH	MOD
RBWT	JJ
B	IN
ARWNWT	NNT
FWNIM	JJ
yyDOT	yyDOT

ARBE	CD
W	NNP
XCI	NNT
FEWT	NNT
CEDW	NN
ATMWL	RB
B	IN
IRWFLIM	NNP
EFRWT	CD
ALPIM	CD
AXRI	IN
ARWNW	NN
FL	POS
MAIR	NNP
KHNA	NNP
B	IN
MSE	NNT
HLWWIIH	NN
PRWE	JJ
yyCM	yyCM
RCWP	JJ
QRIAWT	NN
HSTH	NNP
L	IN
PGIEWT	NN
B	IN
ERBIM	NN
yyCM	yyCM
B	IN
EITWNAIM	NN
W	CC
B	IN
FWJRIM	NN
yyDOT	yyDOT

B	REL
FEH	REL
1200	REL
yyCM	REL
KF	REL
HXL	REL
H	REL
QHL	REL
LHTPZR	REL
yyCM	REL
MNTH	REL
H	REL
MFJRH	REL
FLWFH	REL
FWJRIM	REL
PCWEIM	REL
yyCM	REL
AXD	REL
M	REL
HM	REL
QFH	REL
yyCM	REL
W	REL
ARBEH	REL
ERBIM	REL
EWBRI	REL
yyDASH	REL
AWRX	REL
F	REL
NPCEW	REL
AP	REL
HM	REL
yyDOT	REL

B	REL
FEH	REL
1400	REL
EDIIN	REL
NMCA	REL
QHL	REL
H	REL
RBBWT	REL
TXT	REL
FLIJH	REL
W	REL
BQRH	REL
yyDOT	REL

HXL	VB
M	IN
FEWT	NNT
H	H
CHRIM	NN
HTQBCW	NNP
ALPIM	CD
SBIB	IN
IFIBT	NNT
H	H
REIWN	NN
H	H
IHWDI	JJ
B	IN
FKWNT	NNT
FMWAL	NNP
H	H
NBIA	NN
yyDOT	yyDOT

BNI	NNT
MFPXT	NNT
KHNA	NNP
IFBW	VB
EL	IN
MRPST	NNT
H	H
MFQIPH	NNP
EL	IN
PTX	NNT
H	H
IFIBH	NN
yyDOT	yyDOT

CLMI	NNP
EITWNWT	NN
RBIM	JJ
NDXQW	NNP
EL	IN
GG	NNT
BJWN	NN
SMWK	JJ
yyDOT	yyDOT

CWWTI	REL
TQFWRT	REL
AXRIM	REL
HFMW	REL
MAXWRI	REL
GDIRWT	REL
MFJRH	REL
yyDOT	REL

B	IN
FEH	NN
1500	CD
HGIE	VB
H	H
ARWN	NN
L	IN
H	H
MQWM	NN
yyDOT	yyDOT

M	IN
H	H
RMQWL	NNP
BQE	NNP
QWLW	NN
FL	POS
AXD	CD
M	IN
TLMIDI	NNT
H	H
IFIBH	NN
yyCM	yyCM
F	REL
QRA	VB
PSWQI	NNP
THILIM	NNP
yyDOT	yyDOT

H	H
CIBWR	NN
XZR	VB
AXRI	IN
HWA	PRP
B	IN
DBQWT	NNP
yyDOT	yyDOT

QHL	NNT
H	NNP
RBBWT	CDT
KLL	NN
KIPWT	NN
SRWGWT	NNP
yyCM	yyCM
XRDIM	NN
yyCM	yyCM
IHWDIM	NN
DTIIM	JJ
M	IN
ARHUB	NNP
W	CC
ANFI	NNT
FKWNWT	NN
yyDOT	yyDOT

ANFI	NNT
H	H
XBRH	NN
QDIFA	NNP
BIQFW	VB
LHEBIR	VB
AT	AT
ALWNQT	NNP
H	REL
NPJR	VB
M	IN
H	H
RKB	NN
AL	IN
H	H
IFIBH	NN
yyDOT	yyDOT

LMELH	RBR
M	IN
XCI	NNT
FEH	NN
HM	PRP
NISW	VB
LEFWT	VB
ZAT	PRP
yyCM	yyCM
AK	CC
LLA	IN
HCLXH	NN
yyDOT	yyDOT

BNI	NNT
H	H
MFPXH	NN
yyCM	yyCM
H	H
RBNIM	NN
yyCM	yyCM
RAFI	NNT
KK	NNP
W	CC
APILW	MOD
H	H
RB	NN
H	H
RAFI	JJ
L	IN
IFRAL	NNP
yyCM	yyCM
H	H
RAFWN	JJ
L	IN
CIWN	NNT
H	H
RB	NN
MRDKI	NNP
ALIHW	NNP
yyCM	yyCM
HTXNNW	VB
B	IN
PNI	NNT
H	H
QHL	NN
LPNWT	VB
MEJ	DT
DRK	NN
yyCM	yyCM
AK	CC
LFWWA	RB
yyDOT	yyDOT

MAWT	CD
CRW	VB
EL	IN
RKB	NN
H	H
XBRH	NN
QDIFA	NNP
yyCM	yyCM
TWK	IN
F	REL
HM	PRP
DWXPIM	NNP
AIF	NNP
AT	AT
REHW	NNP
W	CC
MFLXIM	NNP
QLLWT	NN
W	CC
GIDWPIM	NNP
LEBR	IN
ANFI	NNT
H	H
TQFWRT	NN
H	H
RBIM	JJ
yyDOT	yyDOT

H	H
FR	NN
IWBL	NNP
NAMN	NNP
W	CC
SGNITW	NNP
GAWLH	NNP
KHN	NNP
yyCM	yyCM
F	REL
BIQFW	VB
LHSPID	VB
AT	AT
H	H
RB	NN
KHNA	NNP
yyCM	yyCM
GWRFW	NNP
M	IN
H	H
MQWM	NN
yyDOT	yyDOT

B	IN
H	H
QHL	NN
NRAW	VB
XBR	NNT
H	H
KNST	NN
ALIQIM	NNP
HECNI	NNP
yyCM	yyCM
H	H
FR	NN
ICXQ	NNP
PRC	VB
yyCM	yyCM
H	REL
XUK	NN
LFEBR	MOD
MAIR	NNP
KHN	NNP
ABIDWB	NNP
yyCM	yyCM
DUR	NN
IFRAL	NNP
ALDD	NNP
W	CC
DMWIWT	NN
RBWT	JJ
NWSPWT	JJ
M	IN
XWGI	NNT
H	H
IMIN	NN
yyDOT	yyDOT

B	IN
2115	NNP
NISH	VB
RKB	NN
H	REL
XBRH	NN
QDIFA	NNP
LDXWP	NNP
B	IN
EDINWT	NNP
AT	IN
H	H
CRIM	JJ
ELI	IN
HWA	PRP
yyDOT	yyDOT

H	H
TWCAH	NN
yyCLN	yyCLN
PCWE	NN
F	NNP
NDRS	NNP
yyDOT	yyDOT

L	IN
QWL	NNT
CPIRWT	NNT
H	H
AMBWLNS	NN
F	REL
MIHR	VB
EM	IN
HWA	PRP
L	IN
BIT	NNT
H	H
XWLIM	NN
yyCM	yyCM
PTX	NNT
H	H
RB	NN
H	H
RAFI	JJ
AT	AT
FWRT	NNT
H	H
HSPDIM	NNP
yyDOT	yyDOT

H	H
RB	NN
H	H
RAFI	JJ
EMD	VB
EL	IN
TKWNWTIW	NN
FL	IN
KHNA	NNP
yyCLN	yyCLN
yyQUOT	yyQUOT
H	H
XSD	NN
FL	POS
HWA	PRP
yyCM	yyCM
H	H
CDQH	NN
FL	POS
HWA	PRP
W	CC
RAIIT	NNT
H	H
XIIM	NN
FL	POS
HWA	PRP
yyQUOT	yyQUOT
yyCM	yyCM
W	CC
AXR	IN
KK	PRP
PWNH	VB
L	IN
H	H
QHL	NN
yyCLN	yyCLN
yyQUOT	yyQUOT
H	NNP
QBUH	NNP
IQWM	NN
DMW	MOD
yyDOT	yyDOT

LA	MOD
LHPRIE	NNP
L	NNP
KWXWT	NNT
H	H
BIJXWN	NN
yyDOT	yyDOT

LHFAIR	VB
AT	AT
H	H
NQMH	NN
L	IN
ALWQIM	NNP
yyQUOT	yyQUOT
yyDOT	yyDOT

H	H
RB	NN
NXMN	NNP
KHNA	NNP
yyCM	yyCM
AXIW	NN
FL	POS
MAIR	NNP
KHNA	NNP
yyCM	yyCM
HZKIR	VB
L	IN
H	H
CIBWR	NN
TWK	IN
BKI	NN
yyCM	yyCM
KI	COM
yyQUOT	yyQUOT
DMW	NN
FL	POS
KHNA	NNP
NFPK	VB
EL	IN
RQE	NNT
HR	NNT
yyDASH	yyDASH
H	H
BIT	NN
yyDOT	yyDOT

H	H
DM	NN
H	H
ZH	JJ
RWTX	NNP
yyDOT	yyDOT

EL	IN
H	H
DM	NN
H	H
ZH	JJ
AIN	VB
KPRH	NN
yyQUOT	yyQUOT
yyDOT	yyDOT

RQ	REL
B	REL
DBRIW	REL
